nbPaiements,montant,nbPaiementPrediction,id
8.0,560.41,5.610777107017263,3300
2.0,116.36,3.2759172649098285,3301
2.0,36.09,2.8538494808180284,3302
1.0,35.14,2.8488542846689415,3303
2.0,184.15,3.6323639459062544,3304
1.0,30.1,2.822353454572733,3305
2.0,87.73,3.1253778272799764,3306
2.0,113.14,3.2589861790150287,3307
6.0,62.01,2.990139464169959,3308
10.0,447.09,5.014929077949333,3309
1.0,24.37,2.792224534641924,3310
2.0,183.22,3.627473911781359,3311
6.0,61.01,2.984881362960394,3312
5.0,272.84,4.098704942182594,3313
6.0,69.91,3.031678463725524,3314
4.0,333.54,4.4178716856032025,3315
6.0,87.73,3.1253778272799764,3316
1.0,35.13,2.848801703656846,3317
1.0,48.3,2.91805089658682,3318
3.0,426.08,4.904456371536368,3319
1.0,33.68,2.8411774569029764,3320
8.0,82.73,3.09908732123215,3321
8.0,1793.23,12.093069440193457,3322
3.0,168.83,3.5518098353757157,3323
1.0,49.85,2.9262009534616458,3324
1.0,445.42,5.00614804892936,3325
3.0,77.31,3.0705884126763068,3326
7.0,390.77,4.718792817826619,3327
5.0,344.28,4.474343692593933,3328
3.0,356.12,4.536599610915185,3329
1.0,59.08,2.974733227625933,3330
6.0,361.78,4.566360463761324,3331
2.0,50.5,2.929618719247863,3332
10.0,131.82,3.3572075096097067,3333
2.0,71.82,3.0417214370357937,3334
1.0,74.07,3.053552164757315,3335
5.0,165.04,3.5318816317914634,3336
3.0,153.61,3.4717815349661327,3337
3.0,463.69,5.102213558028115,3338
1.0,49.44,2.924045131965724,3339
4.0,44.09,2.89591429049455,3340
8.0,305.78,4.271906796025672,3341
1.0,0.53,2.6668714018058894,3342
3.0,187.59,3.650451814067159,3343
1.0,47.29,2.912740214365159,3344
1.0,38.42,2.8661008566363155,3345
10.0,107.23,3.227910800866498,3346
1.0,50.95,2.9319848647921676,3347
2.0,90.28,3.1387859853643674,3348
6.0,68.22,3.0227922726813587,3349
4.0,93.11,3.1536664117874373,3350
4.0,78.52,3.0769507151398807,3351
3.0,73.84,3.0523428014791154,3352
1.0,58.63,2.9723670820816284,3353
2.0,101.05,3.195415735391385,3354
1.0,82.68,3.098824416171672,3355
3.0,1488.14,10.488875342167203,3356
5.0,58.13,2.969738031476846,3357
3.0,304.47,4.265018683441141,3358
5.0,55.91,2.958065046791611,3359
6.0,87.96,3.126587190558176,3360
1.0,44.95,2.900436257534776,3361
1.0,29.88,2.8211966723066286,3362
3.0,184.26,3.6329423370393066,3363
1.0,151.86,3.462579857849394,3364
2.0,23.81,2.7892799979645675,3365
2.0,485.29,5.215788544154725,3366
5.0,50.65,2.930407434429298,3367
8.0,607.87,5.860326590423229,3368
10.0,643.84,6.04946049093129,3369
10.0,215.55,3.7974683238866023,3370
2.0,200.04,3.7159151741262457,3371
3.0,149.45,3.4499078339343416,3372
1.0,165.68,3.535246816565585,3373
1.0,94.31,3.1599761332389154,3374
1.0,237.92,3.9150920479445763,3375
3.0,74.2,3.0542357179145587,3376
6.0,339.86,4.451102885247655,3377
1.0,79.92,3.084312056833272,3378
2.0,253.93,3.9992742483097157,3379
4.0,90.17,3.1382075942313152,3380
1.0,226.14,3.8531516156958983,3381
3.0,92.62,3.1510899421947505,3382
6.0,106.29,3.2229681857295067,3383
1.0,64.63,3.0039156893390198,3384
1.0,1006.12,7.954365397132577,3385
3.0,75.16,3.0592834950757415,3386
2.0,170.19,3.558960853020724,3387
1.0,76.98,3.0688532392771504,3388
2.0,347.37,4.49059122533149,3389
4.0,119.79,3.293952552058637,3390
1.0,135.49,3.3765047410488114,3391
3.0,245.0,3.952319404508298,3392
3.0,235.7,3.9034190632593413,3393
3.0,178.44,3.602340187999637,3394
3.0,133.56,3.3663566057143504,3395
6.0,148.15,3.443072302361907,3396
2.0,179.79,3.60943862463255,3397
1.0,85.15,3.111811926159298,3398
1.0,84.19,3.1067641489981153,3399
1.0,69.31,3.028523602999785,3400
1.0,166.9,3.5416617000412547,3401
3.0,78.42,3.076424905018924,3402
1.0,32.09,2.8328170759797677,3403
1.0,27.98,2.8112062800084545,3404
2.0,113.71,3.2619832967044804,3405
8.0,176.36,3.5914033374837415,3406
6.0,146.34,3.4335551391725936,3407
4.0,49.23,2.9229409307117153,3408
1.0,104.55,3.213819089624863,3409
4.0,89.58,3.1351053145176717,3410
4.0,115.81,3.2730253092445674,3411
1.0,36.36,2.855269168144611,3412
5.0,130.06,3.347953251480872,3413
1.0,31.21,2.82818994691535,3414
7.0,77.03,3.0691161443376282,3415
1.0,370.55,4.612474011369211,3416
1.0,55.88,2.957907303755324,3417
1.0,106.38,3.2234414148383674,3418
3.0,35.0,2.8481181504996025,3419
1.0,50.1,2.927515478764037,3420
1.0,1.33,2.6710778827735413,3421
7.0,507.9,5.334674212502994,3422
3.0,62.65,2.9935046489440804,3423
4.0,197.7,3.7036112172958635,3424
4.0,41.84,2.8840835627730286,3425
10.0,106.16,3.222284632572263,3426
2.0,146.96,3.4368151619225245,3427
8.0,136.1,3.379712182786646,3428
1.0,36.39,2.855426911180898,3429
9.0,99.7,3.188317298758472,3430
8.0,408.49,4.811966371260116,3431
7.0,232.05,3.884226993844429,3432
3.0,47.43,2.913476348534498,3433
2.0,125.85,3.325816645388602,3434
10.0,220.74,3.824757869164246,3435
5.0,129.91,3.347164536299437,3436
2.0,188.34,3.654395389974333,3437
3.0,360.26,4.558368149922785,3438
2.0,155.63,3.4824028994094545,3439
1.0,16.09,2.7486874566267243,3440
2.0,65.0,3.005861186786559,3441
1.0,16.96,2.753262004679046,3442
8.0,161.77,3.5146876408361853,3443
1.0,46.03,2.9061150068411066,3444
1.0,78.02,3.074321664535098,3445
1.0,72.84,3.0470847002695503,3446
3.0,44.79,2.8995949613412457,3447
3.0,60.56,2.9825152174160894,3448
3.0,33.0,2.8376019480804717,3449
4.0,308.28,4.285052049049585,3450
6.0,424.57,4.896516638709924,3451
7.0,71.82,3.0417214370357937,3452
3.0,138.75,3.3936461509919935,3453
1.0,109.14,3.2379537741767677,3454
1.0,55.13,2.95396372784815,3455
1.0,27.6,2.80920820154882,3456
3.0,151.84,3.462474695825202,3457
4.0,114.33,3.2652433194544113,3458
8.0,148.15,3.443072302361907,3459
1.0,45.95,2.9056943587443413,3460
1.0,55.01,2.9533327557030025,3461
4.0,409.36,4.8165409193124376,3462
8.0,99.6,3.187791488637515,3463
1.0,75.75,3.062385774789385,3464
1.0,42.0,2.884924858966559,3465
8.0,1730.87,11.765174248764968,3466
1.0,146.02,3.4318725467855327,3467
3.0,35.45,2.8504842960439065,3468
4.0,221.08,3.826545623575498,3469
3.0,84.92,3.1106025628810983,3470
1.0,36.77,2.857424989640533,3471
1.0,87.2,3.1225910336389067,3472
4.0,131.16,3.3537371628113934,3473
1.0,24.09,2.790752266303246,3474
1.0,40.55,2.8773006122126894,3475
4.0,97.08,3.174541073589411,3476
2.0,104.12,3.21155810610475,3477
2.0,60.48,2.982094569319324,3478
4.0,48.22,2.9176302484900547,3479
1.0,79.29,3.0809994530712457,3480
2.0,103.37,3.2076145301975765,3481
1.0,85.15,3.111811926159298,3482
10.0,353.53,4.522981128782411,3483
3.0,232.73,3.8878025026669327,3484
1.0,73.03,3.0480837394993676,3485
4.0,288.9,4.183150047608211,3486
2.0,99.43,3.186897611431889,3487
3.0,41.78,2.8837680767004548,3488
1.0,82.76,3.099245064268437,3489
3.0,106.85,3.2259127224068633,3490
3.0,135.49,3.3765047410488114,3491
2.0,367.79,4.597961652030811,3492
5.0,163.89,3.5258348154004633,3493
1.0,65.38,3.0078592652461937,3494
3.0,37.18,2.8595808111364547,3495
1.0,118.18,3.2854870091112374,3496
5.0,209.06,3.7633432470365245,3497
1.0,27.3,2.8076307711859503,3498
10.0,1810.5,12.183876848082647,3499
2.0,143.21,3.4170972823866546,3500
4.0,92.85,3.1522993054729502,3501
3.0,85.14,3.1117593451472025,3502
5.0,111.01,3.2477864234386544,3503
1.0,67.35,3.018217724629037,3504
1.0,209.3,3.7646051913268197,3505
7.0,373.1,4.625882169453603,3506
1.0,32.13,2.83302740002815,3507
2.0,117.96,3.2843302268451326,3508
10.0,179.32,3.6069673170640546,3509
3.0,205.96,3.747043133286872,3510
5.0,221.12,3.826755947623881,3511
6.0,224.42,3.844107681615446,3512
1.0,142.7,3.4144156507697763,3513
2.0,274.85,4.10927372561382,3514
1.0,156.44,3.4866619613892023,3515
4.0,175.99,3.5894578400362027,3516
4.0,121.14,3.30105098869155,3517
3.0,92.43,3.1500909029649327,3518
1.0,3.58,2.6829086104950632,3519
2.0,123.18,3.311777515159063,3520
1.0,43.54,2.8930223348292894,3521
10.0,100.82,3.194206372113185,3522
5.0,235.92,3.9045758455254456,3523
2.0,186.79,3.6462453330995066,3524
6.0,64.34,3.0023908399882457,3525
5.0,59.27,2.97573226685575,3526
7.0,76.2,3.0647519203336895,3527
1.0,85.14,3.1117593451472025,3528
3.0,608.87,5.865584691632794,3529
1.0,112.45,3.2553580891804286,3530
2.0,135.06,3.3742437575286983,3531
1.0,38.01,2.863945035140394,3532
5.0,154.42,3.4760405969458805,3533
1.0,43.77,2.894231698107489,3534
1.0,72.76,3.046664052172785,3535
8.0,88.71,3.13053076646535,3536
8.0,397.3,4.753128218725081,3537
1.0,53.1,2.943289782392733,3538
6.0,80.32,3.086415297317098,3539
3.0,49.0,2.9217315674335156,3540
2.0,76.74,3.0675912949868547,3541
1.0,220.02,3.820972036293359,3542
5.0,288.56,4.181362293196959,3543
10.0,910.6,7.452111569594908,3544
3.0,315.73,4.324224903060847,3545
4.0,81.86,3.0945127731798285,3546
8.0,307.94,4.283264294638333,3547
1.0,6.78,2.699734534365672,3548
8.0,1247.36,9.22282973292809,3549
3.0,178.27,3.601446310794011,3550
2.0,136.6,3.3823412333914282,3551
1.0,54.0,2.9480220734813414,3552
3.0,170.36,3.55985473022635,3553
2.0,228.41,3.865087505441611,3554
10.0,147.99,3.4422310061683765,3555
3.0,146.56,3.434711921438698,3556
10.0,599.18,5.814633690912107,3557
5.0,245.35,3.954159739931646,3558
3.0,64.1,3.00112889569795,3559
1.0,35.77,2.8521668884309674,3560
1.0,66.07,3.0114873550807935,3561
1.0,63.65,2.998762750153646,3562
1.0,54.1,2.948547883602298,3563
1.0,27.75,2.8099969167302543,3564
1.0,29.88,2.8211966723066286,3565
2.0,165.8,3.535877788710733,3566
3.0,213.97,3.7891605239754895,3567
5.0,58.98,2.974207417504976,3568
2.0,99.8,3.1888431088794285,3569
1.0,69.5,3.0295226422296024,3570
1.0,69.73,3.0307320055078026,3571
2.0,26.09,2.8012684687223763,3572
2.0,176.18,3.5904568792660196,3573
1.0,81.12,3.09062177828475,3574
1.0,190.37,3.6650693354297506,3575
2.0,111.28,3.249206110765237,3576
2.0,61.62,2.9880888046982284,3577
5.0,367.53,4.596594545716324,3578
10.0,107.48,3.2292253261688892,3579
4.0,131.08,3.3533165147146287,3580
1.0,56.63,2.961850879662498,3581
1.0,38.96,2.8689402312894807,3582
1.0,45.69,2.9043272524298547,3583
2.0,138.6,3.392857435810559,3584
2.0,38.09,2.8643656832371587,3585
2.0,97.66,3.1775907722909587,3586
4.0,111.17,3.248627719632185,3587
2.0,74.07,3.053552164757315,3588
1.0,264.54,4.055062702143203,3589
8.0,241.02,3.9313921616942284,3590
1.0,105.69,3.2198133250037677,3591
10.0,119.48,3.292322540683672,3592
7.0,154.1,3.4743580045588196,3593
1.0,113.15,3.2590387600271242,3594
2.0,116.94,3.278966963611376,3595
2.0,140.41,3.402374598999872,3596
10.0,140.53,3.4030055711450196,3597
3.0,269.01,4.078566414549959,3598
7.0,132.28,3.3596262361661067,3599
10.0,171.55,3.5661118706657327,3600
2.0,100.34,3.1916824835325937,3601
9.0,136.13,3.3798699258229328,3602
1.0,279.7,4.134775516480211,3603
10.0,759.85,6.659452812252951,3604
10.0,117.96,3.2843302268451326,3605
1.0,21.38,2.776502812025324,3606
1.0,473.62,5.154426503039098,3607
3.0,146.44,3.4340809492935502,3608
10.0,109.59,3.240319919721072,3609
6.0,137.28,3.385916742213933,3610
1.0,81.5,3.0926198567443848,3611
1.0,184.96,3.6366230078860022,3612
1.0,79.1,3.0800004138414283,3613
4.0,224.27,3.843318966434011,3614
1.0,56.5,2.9611673265052545,3615
1.0,5.97,2.695475472385924,3616
4.0,199.92,3.715284201981098,3617
1.0,35.35,2.8499584859229503,3618
6.0,60.86,2.984092647778959,3619
12.0,133.69,3.3670401588715935,3620
2.0,50.69,2.9306177584776805,3621
1.0,17.29,2.7549971780782023,3622
1.0,46.5,2.9085863144096025,3623
1.0,143.21,3.4170972823866546,3624
1.0,58.37,2.9709999757671417,3625
5.0,184.28,3.633047499063498,3626
1.0,47.13,2.9118989181716284,3627
2.0,101.73,3.1989912442138895,3628
7.0,158.53,3.4976513929171937,3629
3.0,174.59,3.5820964983428114,3630
1.0,110.0,3.242475741216994,3631
1.0,122.07,3.305941022816446,3632
5.0,88.06,3.127113000679133,3633
1.0,32.7,2.8360245177176022,3634
3.0,65.55,3.0087531424518197,3635
1.0,67.79,3.020531289161246,3636
9.0,450.53,5.033016946110237,3637
8.0,83.15,3.1012957237401677,3638
1.0,56.92,2.963375729013272,3639
4.0,56.23,2.959747639178672,3640
3.0,139.95,3.399955872443472,3641
1.0,21.75,2.7784483094728634,3642
8.0,370.8,4.613788536671603,3643
1.0,28.77,2.815360179964011,3644
6.0,65.12,3.0064921589317066,3645
3.0,49.59,2.924833847147159,3646
1.0,129.53,3.3451664578398024,3647
1.0,86.02,3.1163864742116196,3648
10.0,615.11,5.898395243180481,3649
4.0,88.71,3.13053076646535,3650
7.0,122.2,3.3066245759736894,3651
5.0,386.15,4.694500390238428,3652
8.0,307.96,4.283369456662524,3653
6.0,121.64,3.303680039296333,3654
1.0,45.09,2.9011723917041152,3655
3.0,139.91,3.3997455483950896,3656
5.0,51.14,2.932983904021985,3657
1.0,139.86,3.3994826433346113,3658
2.0,138.84,3.3941193801008547,3659
3.0,39.84,2.8735673603538983,3660
1.0,114.56,3.266452682732611,3661
2.0,62.01,2.990139464169959,3662
2.0,105.16,3.217026531362698,3663
8.0,219.78,3.8197100920030636,3664
1.0,44.06,2.895756547458263,3665
7.0,102.43,3.202671915060585,3666
6.0,66.11,3.0116976791291763,3667
1.0,35.0,2.8481181504996025,3668
6.0,144.68,3.4248266911647156,3669
8.0,212.32,3.7804846569797066,3670
4.0,143.45,3.4183592266769502,3671
1.0,91.18,3.1435182764529763,3672
1.0,141.35,3.4073172141368633,3673
6.0,123.67,3.31435398475175,3674
8.0,155.84,3.4835071006634633,3675
1.0,134.08,3.369090818343324,3676
1.0,102.53,3.2031977251815418,3677
10.0,319.44,4.343732458548333,3678
1.0,43.94,2.8951255753131155,3679
2.0,162.89,3.520576714190898,3680
3.0,221.59,3.829227255192376,3681
3.0,189.68,3.6614412455951504,3682
4.0,81.72,3.0937766390104895,3683
1.0,111.85,3.2522032284546896,3684
3.0,129.06,3.342695150271307,3685
1.0,49.85,2.9262009534616458,3686
1.0,144.01,3.421303763354307,3687
4.0,73.2,3.0489776167049936,3688
1.0,101.95,3.2001480264799937,3689
3.0,37.38,2.8606324313783675,3690
6.0,222.86,3.8359050437285243,3691
5.0,257.18,4.016363077240802,3692
10.0,207.9,3.7572438496334284,3693
4.0,42.78,2.88902617791002,3694
3.0,39.24,2.870412499628159,3695
3.0,67.3,3.017954819568559,3696
1.0,57.99,2.969001897307507,3697
3.0,413.53,4.838467201356324,3698
3.0,62.38,2.992084961617498,3699
1.0,43.78,2.894284279119585,3700
2.0,105.28,3.217657503507846,3701
6.0,193.84,3.6833149466269415,3702
5.0,58.14,2.9697906124889415,3703
4.0,214.14,3.7900544011811155,3704
8.0,914.27,7.471408801034011,3705
2.0,57.5,2.9664254277148197,3706
2.0,314.6,4.318283248694037,3707
1.0,352.16,4.515777530125307,3708
3.0,110.0,3.242475741216994,3709
1.0,86.03,3.1164390552237156,3710
10.0,161.56,3.5135834395821766,3711
3.0,65.09,3.0063344158954197,3712
8.0,137.6,3.387599334600994,3713
1.0,73.5,3.050555047067863,3714
1.0,93.32,3.1547706130414457,3715
3.0,32.0,2.8323438468709066,3716
3.0,182.69,3.6246871181402893,3717
1.0,75.88,3.0630693279466286,3718
3.0,321.34,4.3537228508465065,3719
1.0,96.23,3.170071687561281,3720
10.0,215.14,3.7953125023906806,3721
1.0,48.37,2.9184189636714892,3722
2.0,28.22,2.81246822429875,3723
7.0,130.25,3.3489522907106895,3724
7.0,74.07,3.053552164757315,3725
2.0,193.72,3.682683974481794,3726
2.0,240.12,3.92665987060562,3727
1.0,151.05,3.458320795869646,3728
5.0,252.8,3.993332593942907,3729
3.0,465.0,5.109101670612646,3730
4.0,104.62,3.214187156709533,3731
8.0,1391.79,9.982257290625594,3732
2.0,71.17,3.0383036712495763,3733
6.0,78.18,3.0751629607286284,3734
3.0,165.67,3.5351942355534893,3735
2.0,52.53,2.9402926647032808,3736
4.0,76.08,3.0641209481885414,3737
2.0,223.38,3.838639256357498,3738
2.0,78.62,3.0774765252608374,3739
1.0,25.5,2.798166189008733,3740
8.0,372.49,4.622674727715768,3741
4.0,42.0,2.884924858966559,3742
1.0,255.44,4.007213981136159,3743
2.0,122.56,3.3085174924091327,3744
8.0,228.96,3.867979461106872,3745
1.0,71.62,3.040669816793881,3746
2.0,72.96,3.047715672414698,3747
2.0,45.61,2.9039066043330894,3748
4.0,45.0,2.9006991625952545,3749
7.0,72.14,3.0434040294228546,3750
4.0,147.25,3.438340011273298,3751
4.0,264.06,4.052538813562611,3752
1.0,90.88,3.141940846090107,3753
1.0,106.86,3.225965303418959,3754
3.0,68.35,3.0234758258386023,3755
1.0,96.22,3.170019106549185,3756
1.0,27.85,2.810522726851211,3757
3.0,56.22,2.9596950581665764,3758
1.0,37.46,2.8610530794751328,3759
1.0,45.36,2.902592079030698,3760
1.0,6.12,2.6962641875673587,3761
4.0,269.0,4.078513833537864,3762
5.0,107.06,3.227016923660872,3763
3.0,169.5,3.555332763186124,3764
3.0,78.37,3.0761619999584457,3765
1.0,50.72,2.930775501513968,3766
4.0,159.2,3.5011743207276025,3767
1.0,58.16,2.969895774513133,3768
4.0,96.65,3.172280090069298,3769
1.0,35.25,2.8494326758019937,3770
8.0,341.02,4.4572022826507505,3771
1.0,37.6,2.861789213644472,3772
2.0,115.42,3.270974649772837,3773
1.0,61.71,2.9885620338070895,3774
2.0,173.27,3.575155804746185,3775
15.0,723.08,6.466112430777238,3776
2.0,190.05,3.6633867430426896,3777
6.0,1250.81,9.24097018210109,3778
2.0,614.68,5.896134259660368,3779
1.0,48.13,2.9171570193811935,3780
1.0,46.69,2.90958535363942,3781
1.0,82.25,3.0965634326515588,3782
1.0,30.0,2.8218276444517763,3783
1.0,50.16,2.927830964836611,3784
8.0,300.8,4.245721452002037,3785
8.0,105.89,3.2208649452456806,3786
5.0,53.7,2.946444643118472,3787
1.0,35.14,2.8488542846689415,3788
3.0,65.0,3.005861186786559,3789
1.0,63.13,2.996028537524672,3790
3.0,35.0,2.8481181504996025,3791
2.0,288.13,4.179101309676846,3792
4.0,339.54,4.449420292860594,3793
1.0,42.52,2.887659071595533,3794
4.0,99.9,3.189368919000385,3795
2.0,57.58,2.966846075811585,3796
1.0,113.01,3.258302625857785,3797
8.0,400.93,4.772215126115803,3798
5.0,62.78,2.994188202101324,3799
1.0,36.42,2.8555846542171848,3800
2.0,27.39,2.808104000294811,3801
3.0,103.13,3.206352585907281,3802
1.0,132.03,3.3583117108637155,3803
2.0,100.34,3.1916824835325937,3804
3.0,115.35,3.270606582688168,3805
10.0,505.88,5.324052848059672,3806
1.0,74.49,3.0557605672653327,3807
1.0,40.79,2.878562556502985,3808
2.0,183.65,3.629734895301472,3809
4.0,193.23,3.680107504889107,3810
2.0,66.25,3.0124338132985153,3811
4.0,129.32,3.3440622565857936,3812
3.0,67.62,3.0196374119556197,3813
1.0,86.73,3.120119726070411,3814
2.0,53.0,2.942763972271776,3815
1.0,41.66,2.8831371045553067,3816
6.0,184.15,3.6323639459062544,3817
5.0,435.44,4.953672198857898,3818
1.0,40.25,2.87572318184982,3819
4.0,144.65,3.4246689481284287,3820
8.0,1036.74,8.115368456169463,3821
2.0,143.06,3.4163085672052196,3822
12.0,258.47,4.0231460278011415,3823
10.0,933.12,7.570524008834316,3824
2.0,127.9,3.3365957528682113,3825
4.0,117.94,3.2842250648209417,3826
2.0,72.14,3.0434040294228546,3827
1.0,137.99,3.389649994072724,3828
1.0,74.77,3.057232835604011,3829
1.0,34.1,2.8433858594109935,3830
3.0,184.5,3.6342042813296023,3831
1.0,40.54,2.8772480312005935,3832
1.0,31.33,2.828820919060498,3833
4.0,71.26,3.038776900358437,3834
1.0,57.29,2.9653212264608113,3835
4.0,86.44,3.118594876719637,3836
8.0,251.15,3.984656726947124,3837
1.0,37.0,2.858634352918733,3838
4.0,130.16,3.3484790616018287,3839
1.0,178.27,3.601446310794011,3840
3.0,73.03,3.0480837394993676,3841
3.0,68.8,3.025841971382907,3842
4.0,74.74,3.057075092567724,3843
1.0,94.88,3.1629732509283675,3844
1.0,55.09,2.9537534037997677,3845
3.0,114.06,3.2638236321278287,3846
1.0,61.02,2.9849339439724893,3847
1.0,30.35,2.823667979875124,3848
1.0,30.29,2.8233524938025503,3849
2.0,27.36,2.807946257258524,3850
2.0,123.49,3.3134075265340286,3851
1.0,46.01,2.9060098448169156,3852
1.0,59.65,2.977730345315385,3853
1.0,69.46,3.0293123181812196,3854
4.0,450.51,5.032911784086046,3855
1.0,79.38,3.081472682180107,3856
4.0,46.22,2.907114046070924,3857
1.0,285.19,4.163642492120724,3858
1.0,43.07,2.8905510272607935,3859
8.0,96.22,3.170019106549185,3860
1.0,72.15,3.04345661043495,3861
1.0,113.33,3.2599852182448457,3862
2.0,163.04,3.5213654293723327,3863
1.0,41.69,2.8832948475915936,3864
2.0,134.2,3.3697217904884718,3865
3.0,138.87,3.3942771231371416,3866
4.0,205.07,3.742363423210359,3867
1.0,203.67,3.7350020815169676,3868
4.0,48.01,2.916526047236046,3869
5.0,54.06,2.9483375595539156,3870
4.0,125.2,3.322398879602385,3871
6.0,322.21,4.358297398898829,3872
8.0,790.68,6.821560072543846,3873
8.0,198.45,3.7075547932030375,3874
11.0,114.26,3.2648752523697415,3875
4.0,111.18,3.248680300644281,3876
8.0,1341.55,9.718090285857038,3877
2.0,44.27,2.896860748712272,3878
10.0,539.0,5.498201160120472,3879
1.0,122.52,3.3083071683607503,3880
1.0,63.29,2.9968698337182023,3881
1.0,114.15,3.2642968612366894,3882
8.0,204.15,3.737525970097559,3883
2.0,48.21,2.9175776674779588,3884
8.0,238.8,3.919719177008994,3885
10.0,623.7,5.943562332570647,3886
6.0,115.4,3.270869487748646,3887
8.0,101.26,3.1965199366453936,3888
4.0,153.9,3.4733063843169067,3889
4.0,116.85,3.2784937345025154,3890
1.0,62.47,2.992558190726359,3891
4.0,43.22,2.8913397424422285,3892
2.0,114.7,3.2671888169019505,3893
7.0,73.92,3.0527634495758806,3894
6.0,118.7,3.288221221740211,3895
1.0,86.2,3.1173329324293415,3896
3.0,72.15,3.04345661043495,3897
8.0,701.66,6.3534839028683505,3898
1.0,73.14,3.0486621306324198,3899
4.0,96.71,3.172595576141872,3900
6.0,237.63,3.9135671985938023,3901
1.0,31.33,2.828820919060498,3902
9.0,184.84,3.6359920357408546,3903
1.0,246.72,3.9613633385887503,3904
4.0,49.27,2.923151254760098,3905
2.0,286.64,4.171266738874594,3906
2.0,98.37,3.1813240241497502,3907
1.0,46.13,2.9066408169620632,3908
2.0,99.47,3.187107935480272,3909
1.0,193.02,3.679003303635098,3910
6.0,126.89,3.33128507064655,3911
1.0,41.0,2.8796667577569934,3912
3.0,36.1,2.8539020618301243,3913
3.0,94.52,3.161080334492924,3914
1.0,121.09,3.300788083631072,3915
1.0,40.27,2.875828343874011,3916
2.0,34.0,2.8428600492900373,3917
10.0,1333.25,9.674448045817647,3918
2.0,28.22,2.81246822429875,3919
1.0,140.23,3.40142814078215,3920
1.0,1.9,2.674075000462994,3921
3.0,33.38,2.839600026540107,3922
2.0,150.83,3.4571640136035415,3923
2.0,111.92,3.252571295539359,3924
1.0,140.82,3.4045304204957936,3925
1.0,80.81,3.088991766909785,3926
5.0,52.38,2.939503949521846,3927
1.0,133.58,3.3664617677385413,3928
4.0,49.84,2.9261483724495503,3929
4.0,199.52,3.713180961497272,3930
6.0,267.92,4.072835084231533,3931
1.0,143.2,3.417044701374559,3932
1.0,71.04,3.037620118092333,3933
10.0,266.89,4.06741923998568,3934
1.0,86.15,3.117070027368863,3935
5.0,210.6,3.7714407228992544,3936
4.0,197.19,3.700929585678985,3937
1.0,37.86,2.863156319958959,3938
6.0,437.19,4.962873875974637,3939
4.0,139.87,3.3995352243467067,3940
6.0,320.05,4.346939900286168,3941
3.0,221.89,3.830804685555246,3942
1.0,133.83,3.367776293040933,3943
8.0,167.28,3.5436597785008894,3944
1.0,182.69,3.6246871181402893,3945
1.0,2.2,2.6756524308258633,3946
2.0,173.49,3.576312587012289,3947
3.0,146.71,3.435500636620133,3948
2.0,193.42,3.681106544118924,3949
1.0,297.34,4.227528421816942,3950
5.0,58.99,2.974259998517072,3951
1.0,28.38,2.8133095204922807,3952
10.0,165.82,3.5359829507349243,3953
1.0,19.88,2.768615660210976,3954
1.0,79.97,3.0845749618937504,3955
2.0,193.5,3.6815271922156896,3956
5.0,119.25,3.291113177405472,3957
10.0,606.68,5.854069449983846,3958
6.0,62.78,2.994188202101324,3959
2.0,144.21,3.4223553835962197,3960
3.0,207.93,3.7574015926697157,3961
5.0,151.07,3.458425957893837,3962
2.0,137.28,3.385916742213933,3963
1.0,33.24,2.8388638923707674,3964
6.0,139.41,3.3971164977903068,3965
4.0,65.28,3.007333455125237,3966
8.0,205.31,3.7436253675006546,3967
10.0,788.12,6.808099333447359,3968
1.0,98.16,3.1802198228957415,3969
1.0,501.88,5.303020443221412,3970
3.0,141.5,3.408105929318298,3971
3.0,292.39,4.201500820829594,3972
10.0,102.9,3.2051432226290806,3973
10.0,687.43,6.278661122656237,3974
2.0,195.91,3.6941992161307415,3975
7.0,171.49,3.565796384593159,3976
1.0,38.14,2.864628588297637,3977
1.0,92.86,3.1523518864850457,3978
3.0,412.16,4.83126360269922,3979
1.0,98.16,3.1802198228957415,3980
3.0,35.44,2.850431715031811,3981
10.0,374.15,4.631403175723646,3982
1.0,103.86,3.2101909997902633,3983
1.0,186.62,3.6453514558938807,3984
8.0,173.13,3.574419670576846,3985
2.0,46.53,2.9087440574458894,3986
2.0,26.85,2.805264625641646,3987
5.0,220.04,3.82107719831755,3988
1.0,42.27,2.8863445462931416,3989
2.0,28.78,2.815412760976107,3990
5.0,57.98,2.968949316295411,3991
2.0,44.23,2.896650424663889,3992
4.0,83.8,3.104713489526385,3993
4.0,143.83,3.420357305136585,3994
1.0,107.79,3.2308553375438547,3995
1.0,33.99,2.8428074682779414,3996
4.0,46.78,2.9100585827482806,3997
5.0,485.15,5.215052409985385,3998
4.0,594.69,5.791024816481159,3999
2.0,276.48,4.117844430585411,4000
2.0,146.34,3.4335551391725936,4001
1.0,39.09,2.8696237844467243,4002
1.0,37.61,2.8618417946565677,4003
1.0,112.34,3.2547796980473764,4004
2.0,78.6,3.077371363236646,4005
2.0,163.97,3.5262554634972285,4006
10.0,117.18,3.280228907901672,4007
1.0,44.11,2.8960194525187415,4008
1.0,129.0,3.3423796641987327,4009
1.0,85.25,3.1123377362802547,4010
5.0,162.88,3.520524133178802,4011
1.0,85.37,3.1129687084254023,4012
1.0,63.61,2.998552426105263,4013
10.0,117.07,3.2796505167686196,4014
1.0,22.68,2.783338343597759,4015
